"","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","ExterQual","ExterCond","GarageQual","GarageCond","FireplaceQu","KitchenQual","HeatingQC","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinType2","Functional","GarageFinish","Fence","NewerDwelling","RegularLotShape","LandLeveled","LandSlopeGentle","ElectricalSB","GarageDetchd","HasPavedDrive","HasWoodDeck","Has2ndFlr","HasMasVnr","HasShed","Remodeled","RecentRemodel","NewHouse","HasX2ndFlrSF","HasMasVnrArea","HasWoodDeckSF","HasOpenPorchSF","HasEnclosedPorch","HasX3SsnPorch","HasScreenPorch","HighSeason","NbrhRich","NeighborhoodBin","PartialPlan","TotalArea","AreaInside","Age","TimeSinceSold","YearSinceRemodel","SalePrice"
"456",20,80,9600,7,6,5,5,320,916,0,326,1242,1242,0,0,1242,0,0,1,1,3,1,6,1,5,2,528,0,0,0,0,0,0,0,9,6,3,3,3,3,3,3,1,3,1,5,1,7,1,3,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,15496,1242,37,3,34,175500
"457",70,34,4571,5,5,2,3,0,0,0,624,624,624,720,0,1344,0,0,1,0,4,1,7,0,2,3,513,0,0,96,0,0,0,0,5,6,3,3,2,2,0,3,1,3,1,1,1,7,1,3,10,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,9150,1344,94,2,58,98000
"458",20,80.5,53227,4,6,4,6,0,1116,0,248,1364,1663,0,0,1663,1,0,1,0,2,1,6,2,4,2,529,224,137,0,0,0,0,0,3,6,3,3,3,3,4,4,4,4,4,4,1,3,2,3,9,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,3,0,60251.5,1663,56,2,14,256000
"459",70,60,5100,8,7,2,6,0,0,0,588,588,833,833,0,1666,0,0,1,0,3,1,7,1,2,1,228,192,63,0,0,0,0,0,6,6,3,4,3,3,4,4,1,3,1,1,1,7,1,2,10,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,10151,1666,85,2,12,161000
"460",50,51,7015,5,4,3,3,161,185,0,524,709,979,224,0,1203,1,0,1,0,3,1,5,1,3,1,352,0,0,248,0,0,0,0,7,6,3,3,3,3,3,4,2,3,1,2,1,7,1,3,4,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,11651,1203,60,1,59,110000
"461",60,75,8004,8,5,6,6,110,544,0,288,832,832,1103,0,1935,1,0,2,1,3,1,8,0,6,2,552,0,150,0,0,0,0,0,12,6,4,3,3,3,0,3,4,4,1,6,1,7,2,3,14,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,3,1,14425,1935,1,1,0,263435
"462",70,60,7200,7,9,3,6,0,350,210,0,560,575,560,0,1135,1,0,1,0,3,1,6,0,4,2,576,256,0,0,0,0,0,0,4,6,4,4,3,3,0,4,4,4,1,5,4,7,1,2,10,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,2,0,11482,1135,74,1,2,155000
"463",20,60,8281,5,5,4,4,0,553,311,0,864,864,0,0,864,0,0,1,0,3,1,5,1,4,1,360,0,0,236,0,0,0,0,12,6,3,3,3,3,1,3,3,3,1,3,4,7,1,0,9,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,12393,864,45,1,44,62383
"464",70,74,11988,6,7,3,6,0,326,0,389,715,849,811,0,1660,0,0,1,1,3,1,6,1,3,1,240,0,0,0,0,0,0,0,8,6,3,3,3,3,4,3,1,3,1,2,1,7,1,3,10,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,3,0,17052,1660,76,2,13,188700
"465",20,60,8430,5,5,5,5,136,616,0,424,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,5,0,0,0,0,0,0,0,0,0,8,6,3,3,0,0,0,3,2,4,1,3,1,7,0,3,9,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,12786,1040,32,1,31,124000
"466",120,43,3072,7,5,6,6,18,0,0,1375,1375,1414,0,0,1414,0,0,2,0,2,1,6,1,6,2,398,144,20,0,0,0,0,0,5,6,4,3,3,3,3,4,4,4,1,1,1,7,2,3,13,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,9273,1414,6,4,2,178740
"467",20,85,10628,7,5,4,4,0,778,0,499,1277,1277,0,0,1277,1,0,1,0,2,1,5,1,4,2,526,0,0,0,0,176,0,0,4,6,3,4,3,3,1,3,2,3,4,6,1,7,1,0,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,2,0,16523,1277,40,3,37,167000
"468",70,79,9480,5,7,3,6,224,386,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,3,1,312,168,0,0,0,0,0,0,6,6,3,3,3,3,4,4,4,3,1,2,1,7,1,3,10,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,2,0,15007,1644,68,3,12,146500
"469",20,98,11428,8,5,6,6,248,0,0,1626,1626,1634,0,0,1634,0,0,2,0,3,1,7,1,6,3,866,0,44,0,0,0,0,0,5,6,4,3,3,3,4,4,4,4,1,1,1,7,1,3,9,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,4,0,19204,1634,4,3,1,250000
"470",60,76,9291,6,5,6,6,120,426,0,406,832,832,878,0,1710,0,0,2,1,3,1,7,0,6,2,506,144,70,0,0,0,0,0,6,6,4,3,3,3,0,4,4,4,1,6,1,7,1,3,14,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,15291,1710,17,2,15,187000
"471",120,60,6820,8,5,5,5,0,368,1120,0,1488,1502,0,0,1502,1,0,1,1,1,1,4,0,5,2,528,0,54,0,0,140,0,0,6,6,4,3,3,3,0,4,2,4,3,6,4,7,1,3,13,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,4,0,13582,1502,25,0,25,212000
"472",60,92,11952,7,6,5,5,0,0,0,808,808,1161,808,0,1969,0,0,2,1,3,1,8,1,5,2,534,0,0,0,0,276,0,0,11,6,3,3,3,3,4,3,2,4,1,1,1,7,1,3,14,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,18408,1969,33,3,30,190000
"473",180,35,3675,6,5,6,6,80,459,0,88,547,1072,0,0,1072,1,0,1,0,2,1,5,0,6,2,525,0,28,0,0,0,0,0,6,6,3,3,3,3,0,3,4,4,4,6,1,7,1,3,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,7581,1072,5,2,3,148000
"474",20,110,14977,8,5,6,6,304,1350,0,626,1976,1976,0,0,1976,1,0,2,0,2,1,7,1,6,3,908,250,63,0,0,0,0,0,7,6,4,3,3,3,5,4,4,5,4,6,1,7,1,3,9,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,4,1,24516,1976,4,3,0,440000
"475",120,41,5330,8,5,6,6,0,1196,0,298,1494,1652,0,0,1652,1,0,2,0,2,1,6,0,6,2,499,96,48,0,0,0,0,0,8,6,4,3,3,3,0,5,4,4,3,6,1,7,1,3,13,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,4,0,12306,1652,10,3,7,251000
"476",20,80,8480,5,6,4,4,0,630,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,6,2,624,0,24,0,0,192,0,0,7,6,3,3,3,3,0,3,2,3,1,6,1,7,1,3,9,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,13280,970,47,3,44,132500
"477",20,75,13125,6,5,6,6,215,994,0,484,1478,1493,0,0,1493,1,0,2,0,3,1,7,1,6,2,508,140,39,0,0,0,0,0,4,6,3,3,3,3,3,4,4,4,4,6,1,7,2,3,9,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,20044,1493,13,2,10,208900
"478",60,105,13693,9,5,6,6,772,0,0,2153,2153,2069,574,0,2643,0,0,2,1,3,1,9,1,6,3,694,414,84,0,0,0,0,0,3,6,5,3,3,3,4,5,4,4,3,1,1,7,2,3,14,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,4,0,25354,2643,4,3,1,380000
"479",20,79,10637,8,5,6,6,336,1288,0,417,1705,1718,0,0,1718,1,0,2,0,3,1,7,1,6,3,826,208,44,0,0,0,0,0,9,6,4,3,3,3,4,4,4,5,4,6,1,7,1,3,9,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,18976,1718,3,1,1,297000
"480",30,50,5925,4,7,3,6,435,168,0,739,907,1131,0,0,1131,0,0,1,0,2,1,7,0,6,2,672,0,72,0,0,0,0,0,3,6,3,3,3,3,0,3,2,2,1,3,1,7,1,2,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,11230,1131,73,3,7,89471
"481",20,98,16033,9,5,6,6,378,1261,0,572,1833,1850,0,0,1850,1,0,2,0,3,1,8,1,6,3,772,519,112,0,0,0,0,0,3,6,4,3,3,3,4,4,4,5,4,6,1,7,2,3,9,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4,0,25278,1850,6,4,1,326000
"482",20,72,11846,9,5,6,6,562,1567,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,6,3,874,206,49,0,0,0,0,0,8,6,4,3,3,3,4,5,4,5,4,6,1,7,2,3,9,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4,0,20777,1792,7,4,2,374000
"483",70,50,2500,7,8,2,6,0,299,0,611,910,916,910,0,1826,1,0,1,1,4,1,7,1,2,1,164,0,0,0,0,0,0,0,6,6,4,3,2,2,4,5,4,3,1,5,1,1,1,3,10,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,8186,1826,95,1,4,155000
"484",120,32,4500,6,5,6,6,116,897,0,319,1216,1216,0,0,1216,1,0,2,0,2,1,5,0,6,2,402,0,125,0,0,0,0,0,5,6,3,3,3,3,0,3,4,5,1,6,1,7,1,3,13,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,10039,1216,12,4,8,164000
"485",20,72,7758,5,7,4,6,0,588,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,4,1,264,0,132,0,0,0,0,0,3,6,3,4,3,3,0,4,3,3,1,5,1,7,1,3,9,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,12222,999,48,3,6,132500
"486",20,80,9600,5,7,3,6,0,607,0,506,1113,1113,0,0,1113,0,0,1,0,3,1,5,1,3,1,264,0,80,120,0,0,0,0,7,6,4,3,3,3,4,4,3,3,1,5,1,7,1,3,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,2,0,14596,1113,60,1,2,147000
"487",20,79,10289,5,7,4,4,168,836,0,237,1073,1073,0,0,1073,1,0,1,1,3,1,6,0,4,2,515,0,0,0,0,0,0,0,6,6,3,3,3,3,0,3,2,3,1,5,1,7,1,3,9,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,15343,1073,45,3,42,156000
"488",20,70,12243,5,6,4,4,0,998,0,486,1484,1484,0,0,1484,0,0,2,0,3,1,7,1,4,2,487,224,0,0,0,180,0,0,2,6,3,3,3,3,3,3,3,4,3,5,1,7,1,3,9,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,19140,1484,39,3,36,175000
"489",190,60,10800,5,4,1,4,0,664,0,290,954,1766,648,0,2414,0,0,2,0,3,2,10,1,4,2,520,142,0,0,0,0,0,0,5,6,3,2,3,2,4,3,2,3,1,4,1,4,1,3,3,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,18258,2414,110,4,36,160000
"490",180,21,1526,4,8,4,6,0,515,0,115,630,630,0,0,630,1,0,1,0,1,1,3,0,4,1,286,0,0,0,0,0,0,0,5,6,3,4,3,3,0,4,2,4,3,6,1,7,1,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,4353,630,40,1,7,86000
"491",160,21,2665,5,6,5,5,0,0,0,264,264,616,688,0,1304,0,0,1,1,3,1,4,1,5,1,336,141,24,0,0,0,0,0,6,6,3,3,3,3,4,3,2,4,2,1,1,7,2,3,11,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,6323,1304,34,2,32,115000
"492",50,79,9490,6,7,3,3,0,403,165,238,806,958,620,0,1578,1,0,1,0,3,1,5,2,3,1,240,0,0,32,0,0,0,0,8,6,3,3,3,3,3,2,2,3,1,4,3,7,1,2,4,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,2,0,14609,1578,69,4,56,133000
"493",60,105,15578,6,5,6,6,0,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,6,2,429,0,0,0,0,0,0,0,5,6,4,3,3,3,0,3,3,4,1,1,1,7,1,3,14,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,20480,1456,4,4,0,172785
"494",20,70,7931,5,6,4,4,0,374,532,363,1269,1269,0,0,1269,0,0,1,1,3,1,6,1,4,1,308,0,0,0,0,0,0,0,6,6,3,3,3,3,2,3,2,3,1,4,2,7,1,3,9,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,13385,1269,50,2,48,155000
"495",30,50,5784,5,8,3,6,0,0,0,190,190,886,0,0,886,0,0,1,0,2,1,4,0,3,1,273,144,20,80,0,0,0,0,12,6,3,3,3,3,0,3,3,2,1,1,1,7,1,3,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,8503,886,72,1,13,91300
"496",30,60,7879,4,5,2,3,0,495,0,225,720,720,0,0,720,0,0,1,0,2,1,4,0,2,0,0,0,523,115,0,0,0,0,11,6,3,3,0,0,0,3,2,3,1,3,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,11457,720,90,1,59,34900
"497",20,89,12692,8,5,6,6,0,1231,0,1969,3200,3228,0,0,3228,1,0,3,0,4,1,10,1,6,2,546,264,75,291,0,0,0,0,5,6,4,3,3,3,4,4,4,4,1,6,1,7,1,3,9,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,4,0,26813,3228,18,3,14,430000
"498",50,60,9120,7,6,2,3,0,329,0,697,1026,1133,687,0,1820,1,0,2,0,4,1,8,0,2,1,240,0,100,0,0,0,0,0,6,6,3,4,3,3,0,3,4,3,1,3,1,7,1,4,4,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,15212,1820,85,2,58,184000
"499",20,65,7800,5,7,4,6,89,450,0,414,864,899,0,0,899,0,0,1,0,3,1,5,0,4,1,288,64,0,0,0,0,0,0,6,6,3,3,3,3,0,4,4,3,1,5,1,7,2,2,9,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,11832,899,43,1,5,130000
"500",20,70,7535,5,7,4,5,0,111,279,522,912,912,0,0,912,0,1,1,0,2,1,5,0,4,1,297,12,285,0,0,0,0,480,6,6,3,3,3,3,0,3,1,3,1,4,2,7,2,1,9,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,2,0,11847,912,52,3,22,120000
"501",160,21,1890,6,5,5,5,285,356,0,316,672,672,546,0,1218,0,0,1,1,3,1,7,0,5,1,264,144,28,0,0,0,0,0,5,6,3,3,3,3,0,3,2,3,1,4,1,7,1,3,11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6412,1218,37,3,34,113000
"502",60,75,9803,7,5,6,6,0,400,0,466,866,866,902,0,1768,0,0,2,1,3,1,7,0,6,2,603,0,108,0,0,0,0,0,2,6,4,3,3,3,0,4,3,4,1,6,1,7,1,3,14,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,3,0,15857,1768,5,2,3,226700
"503",20,70,9170,5,7,4,4,0,698,96,420,1214,1214,0,0,1214,1,0,1,0,2,1,6,0,4,2,461,0,0,184,0,0,0,400,4,6,3,3,2,2,0,3,4,3,1,5,6,7,1,4,9,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,14741,1214,45,3,42,140000
"504",20,100,15602,7,8,4,6,0,1247,0,254,1501,1801,0,0,1801,1,0,2,0,1,1,6,2,4,2,484,0,54,0,0,161,0,0,3,6,3,3,3,3,3,3,2,3,1,5,1,7,2,0,9,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,3,0,23005,1801,51,0,13,289000
"505",160,24,2308,6,5,5,5,0,257,495,103,855,855,467,0,1322,0,1,2,1,3,1,6,1,5,2,440,260,0,0,0,0,0,0,6,6,3,3,3,3,2,3,2,3,1,5,3,7,1,3,11,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,7386,1322,36,1,35,147000
"506",90,60,7596,5,5,4,4,360,0,0,960,960,960,1000,0,1960,0,0,2,0,4,2,10,0,4,2,400,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,3,3,1,1,1,7,1,3,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,14256,1960,58,1,57,124500
"507",60,80,9554,8,5,6,6,125,380,0,397,777,1065,846,0,1911,0,0,2,1,3,1,8,1,6,2,471,182,81,0,0,0,0,0,9,6,4,3,3,3,3,4,4,4,1,6,1,7,1,3,14,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,15869,1911,17,4,12,215000
"508",20,75,7862,6,5,6,6,0,27,0,1191,1218,1218,0,0,1218,0,0,2,0,2,1,4,0,6,2,676,0,102,0,0,0,0,0,9,6,4,3,3,3,0,4,4,4,1,6,1,7,2,3,9,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,3,1,13587,1218,1,1,0,208300
"509",70,60,9600,7,9,2,6,0,141,0,548,689,689,689,0,1378,0,0,2,0,3,1,7,1,2,2,360,0,0,116,0,0,0,0,10,6,3,5,3,3,4,4,4,3,1,3,1,7,1,3,10,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,14270,1378,82,2,3,161000
"510",20,80,9600,5,6,4,4,132,991,0,50,1041,1041,0,0,1041,1,0,1,0,3,1,6,0,4,1,270,224,88,0,0,0,0,0,7,6,3,3,3,3,0,3,4,3,1,5,1,7,1,2,9,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,2,0,14558,1041,51,1,50,124500
"511",20,75,14559,5,7,3,6,70,650,180,178,1008,1363,0,0,1363,1,0,1,0,2,1,6,2,3,1,288,324,42,0,0,168,0,2000,6,6,4,3,3,3,3,3,4,3,1,4,3,3,1,3,9,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,2,0,20268,1363,59,1,9,164900
"512",120,40,6792,7,5,6,6,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,6,2,474,132,35,0,0,0,0,0,3,6,4,3,3,3,4,4,4,4,1,1,1,7,1,3,13,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,4,1,13039,1368,5,4,0,202665
"513",20,70,9100,5,5,4,4,0,521,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,4,2,624,0,0,0,0,0,0,0,7,6,3,3,3,3,0,3,2,3,1,4,2,7,1,3,9,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,13250,864,52,4,48,129900
"514",20,71,9187,6,5,5,5,0,336,0,748,1084,1080,0,0,1080,0,0,1,1,3,1,5,0,5,2,484,120,0,158,0,0,0,0,6,6,3,4,3,3,0,3,2,3,1,5,1,7,1,3,9,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,0,14348,1080,27,3,24,134000
"515",45,55,10594,5,5,2,3,0,0,0,768,768,789,0,0,789,0,0,1,0,2,1,5,0,2,1,200,0,0,112,0,0,0,0,6,6,3,3,1,1,0,3,1,3,1,1,1,7,1,2,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,3,0,14075,789,84,3,57,96500
"516",20,94,12220,10,5,6,6,305,1436,0,570,2006,2020,0,0,2020,1,0,2,1,3,1,9,1,6,3,900,156,54,0,0,0,0,0,9,6,5,3,3,3,4,5,4,5,1,6,1,7,2,3,9,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,4,1,21781,2020,1,1,0,402861
"517",80,80,10448,6,6,5,5,333,0,0,689,689,1378,741,0,2119,0,0,2,1,3,1,7,1,5,2,583,0,104,0,0,0,0,0,8,6,3,3,3,3,3,3,2,3,1,1,1,7,1,4,8,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,17164,2119,38,1,37,158000
"518",60,79,10208,7,5,6,6,921,0,0,1264,1264,1277,1067,0,2344,0,0,2,1,3,1,7,1,6,3,889,220,0,0,0,0,0,0,7,6,4,3,3,3,3,4,4,4,1,1,1,7,1,3,14,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,4,0,19533,2344,14,1,12,265000
"519",60,70,9531,6,5,6,6,0,706,0,88,794,882,914,0,1796,1,0,2,1,3,1,7,0,6,2,546,0,36,0,0,0,0,0,5,6,3,3,3,3,0,3,4,4,2,6,1,7,1,2,14,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,0,15363,1796,12,3,9,211000
"520",70,53,10918,7,9,2,6,0,0,0,1276,1276,1276,804,0,2080,0,0,1,1,3,1,9,2,2,1,282,0,0,0,0,145,0,0,6,6,4,3,3,3,4,4,4,4,1,1,1,7,1,2,10,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,3,0,18110,2080,84,1,5,234000
"521",190,60,10800,4,7,1,6,0,0,0,0,0,694,600,0,1294,0,0,2,0,3,2,7,0,1,0,0,220,114,210,0,0,0,0,8,6,3,3,0,0,0,3,2,0,0,1,1,7,0,3,3,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,13992,1294,110,2,8,106250
"522",20,90,11988,6,6,4,4,0,777,0,467,1244,1244,0,0,1244,0,0,1,1,3,1,6,2,4,1,336,0,40,0,0,0,0,0,5,6,3,3,3,3,4,3,4,3,1,3,1,7,1,3,9,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,2,0,17430,1244,53,3,50,150000
"523",50,50,5000,6,7,3,3,0,399,0,605,1004,1004,660,0,1664,0,0,2,0,3,1,7,2,3,2,420,0,24,36,0,0,0,0,10,6,3,4,3,3,4,3,4,3,1,5,1,7,1,3,4,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,10866,1664,63,4,56,159000
"525",60,95,11787,7,5,6,6,594,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,6,3,834,239,60,0,0,0,0,0,8,6,4,3,3,3,3,4,4,4,1,6,1,7,2,3,14,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,4,0,21163,2398,14,3,10,315750
"526",20,62,7500,7,5,6,6,0,0,0,1257,1257,1266,0,0,1266,0,0,2,0,3,1,6,1,6,2,453,38,144,0,0,0,0,0,4,6,4,3,3,3,3,4,4,4,1,1,1,7,1,3,9,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,3,0,13243,1266,5,4,1,176000
"527",20,70,13300,5,7,4,6,0,377,0,551,928,928,0,0,928,0,0,1,0,2,1,4,0,4,1,252,261,0,156,0,0,0,0,6,6,3,3,3,3,0,3,2,4,1,3,1,7,1,3,9,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,2,0,17751,928,54,3,7,132000
"528",60,67,14948,9,5,6,6,268,1330,0,122,1452,1476,1237,0,2713,1,0,2,1,3,1,11,1,6,3,858,126,66,0,0,0,0,0,11,6,5,3,3,3,4,5,4,5,3,6,1,7,2,3,14,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,4,1,24663,2713,2,2,0,446261
"529",30,58,9098,4,7,2,6,0,348,0,180,528,605,0,0,605,1,0,1,0,2,1,5,0,2,0,0,0,0,144,0,0,0,0,7,6,3,3,0,0,0,3,4,3,2,5,1,7,0,3,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,11566,605,90,3,5,86000
"530",20,70,32668,6,3,4,5,0,1219,0,816,2035,2515,0,0,2515,1,0,3,0,4,2,9,2,5,2,484,0,0,200,0,0,0,0,3,6,4,3,3,3,3,3,2,3,1,3,1,5,1,3,9,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,3,0,42522,2515,53,3,32,200624
"531",80,85,10200,6,5,5,5,219,783,0,678,1461,1509,0,0,1509,1,0,2,0,3,1,5,1,5,2,600,224,0,0,0,0,0,0,8,6,4,3,3,3,2,4,4,4,3,6,1,7,1,3,8,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,3,0,17268,1509,22,2,19,175000
"532",70,60,6155,6,8,2,6,0,0,0,611,611,751,611,0,1362,0,0,2,0,3,1,6,0,2,2,502,0,0,84,0,0,0,0,6,6,3,3,3,2,0,3,4,2,2,1,1,7,2,3,10,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,10747,1362,90,2,9,128000
"533",20,60,7200,5,7,4,6,0,0,0,0,0,827,0,0,827,0,0,1,0,2,1,5,1,4,1,392,0,0,0,0,0,0,0,4,6,3,3,3,3,1,3,4,0,0,1,1,4,1,3,9,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,2,0,9306,827,55,0,3,107500
"534",20,50,5000,1,3,3,3,0,0,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,1,6,2,2,0,0,0,2,1,0,0,1,1,7,0,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,5718,334,64,3,57,39300
